search_id,user_id,session_id,timestamp,search_term,device_type,search_source,results_returned,search_results,search_time_taken,clicked_result,clicked_result_name,conversion
173,3407,270538,2025-01-15 00:32:56.421222,gaming chair,Mobile,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",3.26,True,DXRacer,False
174,2909,510306,2025-01-21 21:52:04.421222,smartphone,Mobile,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",1.26,True,Samsung Galaxy S24,False
175,9042,588460,2025-01-22 11:40:08.421222,external hard drive,Mobile,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.51,False,,False
176,1851,139675,2025-01-19 10:11:28.421222,socks,Tablet,Homepage,False,[],0.47,False,,False
177,6884,857754,2025-01-16 06:01:29.421222,dresses,Desktop,Category Page,False,[],2.87,False,,False
178,2475,115515,2025-01-23 03:02:00.421222,water bottle,Desktop,Product Page,False,[],2.91,False,,False
179,5096,948043,2025-01-23 11:35:17.421222,external hard drive,Desktop,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.61,True,WD My Passport,False
180,3925,430257,2025-01-20 20:04:05.421222,phone case,Mobile,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",3.43,True,Apple Silicone Case,False
181,1649,433978,2025-01-20 01:54:31.421222,water bottle,Desktop,Category Page,False,[],1.37,False,,False
182,6711,254536,2025-01-30 06:57:40.421222,phone case,Mobile,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",0.74,True,Apple Silicone Case,False
183,1549,366383,2025-02-01 09:02:22.421222,socks,Tablet,Homepage,False,[],2.06,False,,False
184,8067,546979,2025-01-20 12:06:07.421222,mouse,Desktop,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.81,False,,False
185,1173,780048,2025-01-17 02:00:58.421222,smartphone,Tablet,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",0.64,True,Google Pixel 8,False
186,5597,881217,2025-01-19 09:00:51.421222,laptop,Tablet,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.93,True,Dell XPS 13,False
187,3343,92190,2025-01-15 04:32:41.421222,shoes,Tablet,Category Page,False,[],1.25,False,,False
188,9753,770503,2025-01-22 00:24:18.421222,shoes,Desktop,Homepage,False,[],1.68,False,,False
189,3527,307313,2025-02-02 14:01:02.421222,dresses,Tablet,Category Page,False,[],2.65,False,,False
190,6612,159870,2025-01-18 16:58:09.421222,gaming chair,Tablet,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.64,True,DXRacer,False
191,5975,267795,2025-01-28 20:23:54.421222,mouse,Tablet,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",0.52,True,Logitech MX Master 3,True
192,4946,108543,2025-01-07 09:45:59.421222,socks,Desktop,Category Page,False,[],1.41,False,,False
193,7839,829889,2025-01-28 02:46:59.421222,mouse,Desktop,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",0.58,False,,False
194,8951,151939,2025-01-10 12:15:59.421222,dresses,Mobile,Product Page,False,[],2.39,False,,False
195,2196,393822,2025-01-09 17:11:48.421222,gaming chair,Desktop,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",1.07,True,DXRacer,False
196,2480,322535,2025-01-21 10:41:26.421222,smartphone,Mobile,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.44,True,Google Pixel 8,True
197,5417,577679,2025-01-11 09:29:51.421222,water bottle,Desktop,Category Page,False,[],0.73,False,,False
198,1475,635311,2025-01-20 01:31:04.421222,socks,Mobile,Category Page,False,[],1.1,False,,False
199,4511,61917,2025-01-21 00:42:50.421222,wireless earbuds,Mobile,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",0.25,False,,False
200,1022,847797,2025-02-04 03:18:06.421222,laptop,Desktop,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",0.89,True,HP Spectre x360,False
201,1377,522160,2025-02-02 00:43:11.421222,dresses,Mobile,Homepage,False,[],0.6,False,,False
202,6924,746024,2025-01-20 16:58:05.421222,shoes,Tablet,Homepage,False,[],3.04,False,,False
203,3460,165910,2025-01-17 05:25:16.421222,keyboard,Tablet,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.1,True,Razer BlackWidow,True
204,4370,943547,2025-01-21 11:19:14.421222,shoes,Tablet,Category Page,False,[],2.45,False,,False
205,9292,172238,2025-01-17 08:40:00.421222,laptop,Desktop,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.26,True,MacBook Air,False
206,7778,310286,2025-01-09 04:03:55.421222,wireless earbuds,Desktop,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.31,False,,False
207,9344,170594,2025-01-19 15:03:55.421222,gaming chair,Desktop,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",3.45,False,,False
208,3402,814998,2025-01-05 18:47:15.421222,gaming chair,Tablet,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.03,True,Razer Iskur,False
209,7888,332130,2025-01-18 01:56:11.421222,coffee mug,Tablet,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.01,False,,False
210,9246,447612,2025-01-16 00:40:55.421222,shoes,Desktop,Product Page,False,[],2.47,False,,False
211,7149,685885,2025-01-24 16:18:44.421222,mouse,Desktop,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",3.03,True,Logitech MX Master 3,False
212,2440,728429,2025-01-07 00:37:40.421222,coffee mug,Desktop,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",3.16,False,,False
213,7108,62825,2025-01-30 15:18:41.421222,smartphone,Mobile,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",1.12,True,Samsung Galaxy S24,False
214,9612,796918,2025-01-19 13:12:48.421222,phone case,Desktop,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",0.81,False,,False
215,5588,692603,2025-01-26 05:02:32.421222,mouse,Desktop,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.59,True,Razer DeathAdder,False
216,8042,441430,2025-02-02 08:57:15.421222,keyboard,Mobile,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",1.92,True,Corsair K95,False
217,2596,621208,2025-01-15 16:43:35.421222,phone case,Mobile,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.9,False,,False
218,1970,852987,2025-01-15 00:28:41.421222,wireless earbuds,Mobile,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.74,False,,False
219,8322,746616,2025-01-11 19:32:22.421222,headphones,Mobile,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",0.91,True,Sony WH-1000XM5,True
220,7457,566065,2025-01-09 14:37:58.421222,mouse,Tablet,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.64,False,,False
221,3459,303809,2025-01-17 21:43:18.421222,laptop,Mobile,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.25,True,Dell XPS 13,False
222,1022,225475,2025-01-13 06:16:04.421222,wireless earbuds,Mobile,Homepage,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",0.96,True,AirPods Pro,False
223,6373,891500,2025-01-18 22:45:23.421222,smartphone,Desktop,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",1.89,False,,False
224,6453,671227,2025-01-13 18:12:04.421222,socks,Desktop,Homepage,False,[],1.8,False,,False
225,6880,542132,2025-01-09 10:04:38.421222,socks,Mobile,Homepage,False,[],3.26,False,,False
226,7880,682300,2025-01-17 18:40:58.421222,smartphone,Mobile,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.72,True,iPhone 15,False
227,4928,242367,2025-01-20 10:57:48.421222,external hard drive,Desktop,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.71,False,,False
228,6477,813660,2025-01-16 03:51:06.421222,gaming chair,Desktop,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",1.27,True,Razer Iskur,False
229,1183,475522,2025-01-25 18:45:44.421222,dresses,Mobile,Product Page,False,[],1.89,False,,False
230,3691,665891,2025-01-07 09:21:51.421222,gaming chair,Mobile,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.66,True,Secretlab Titan,False
231,6192,328011,2025-01-29 09:04:39.421222,laptop,Mobile,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",0.61,True,MacBook Air,False
232,6181,333452,2025-01-25 04:34:32.421222,coffee mug,Mobile,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",3.02,True,Ceramic Mug,False
233,7713,448608,2025-01-21 15:26:50.421222,wireless earbuds,Tablet,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.12,True,Sony WF-1000XM4,False
234,1086,226622,2025-01-22 03:17:16.421222,socks,Desktop,Homepage,False,[],3.15,False,,False
235,2228,286158,2025-01-05 12:07:10.421222,water bottle,Tablet,Product Page,False,[],2.05,False,,False
236,2100,914463,2025-01-26 17:08:00.421222,laptop,Tablet,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.09,False,,False
237,6514,128177,2025-01-21 09:27:48.421222,wireless earbuds,Desktop,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.52,False,,False
238,7061,758310,2025-01-22 21:14:23.421222,dresses,Desktop,Product Page,False,[],2.39,False,,False
239,8042,976189,2025-01-30 07:51:13.421222,external hard drive,Mobile,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.91,False,,False
240,2775,635278,2025-02-03 05:01:31.421222,headphones,Desktop,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",1.48,False,,False
241,4140,144908,2025-01-14 23:25:03.421222,smartphone,Mobile,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",0.92,True,Google Pixel 8,False
242,3260,211220,2025-02-03 05:56:17.421222,mouse,Tablet,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.05,False,,False
243,7080,995399,2025-01-14 15:02:43.421222,gaming chair,Tablet,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.31,True,Secretlab Titan,False
244,8646,741803,2025-01-31 04:47:42.421222,wireless earbuds,Tablet,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.4,True,AirPods Pro,True
245,3579,122334,2025-02-04 05:11:04.421222,external hard drive,Mobile,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.26,True,Samsung T7,True
246,5449,191712,2025-01-31 10:21:19.421222,keyboard,Desktop,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",3.37,False,,False
247,1839,349626,2025-01-06 03:06:15.421222,coffee mug,Desktop,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.3,True,Ceramic Mug,False
248,1313,968663,2025-01-29 22:53:57.421222,headphones,Tablet,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",0.56,True,Sennheiser Momentum 4,True
249,6626,791676,2025-01-22 15:24:28.421222,phone case,Desktop,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.08,True,Spigen Tough Armor,False
250,9187,292416,2025-01-29 10:56:52.421222,mouse,Desktop,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.17,True,SteelSeries Rival 5,False
251,3194,640979,2025-01-31 06:04:26.421222,gaming chair,Mobile,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.19,True,Razer Iskur,False
252,5686,792925,2025-01-09 17:06:51.421222,water bottle,Tablet,Product Page,False,[],3.05,False,,False
253,5245,201296,2025-01-06 06:05:36.421222,water bottle,Mobile,Category Page,False,[],1.52,False,,False
254,6341,811333,2025-01-11 00:02:36.421222,phone case,Mobile,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",3.38,True,Spigen Tough Armor,False
255,4615,454417,2025-01-26 04:36:33.421222,phone case,Tablet,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.02,False,,False
256,2944,955801,2025-01-26 13:04:13.421222,smartphone,Desktop,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",3.11,False,,False
257,3210,805937,2025-01-12 23:54:52.421222,wireless earbuds,Tablet,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.28,True,Sony WF-1000XM4,False
258,3978,970189,2025-01-11 23:13:20.421222,socks,Mobile,Category Page,False,[],1.83,False,,False
259,2778,284191,2025-01-12 00:16:40.421222,headphones,Tablet,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",0.21,True,Sony WH-1000XM5,True
260,7398,794794,2025-01-06 17:42:35.421222,phone case,Mobile,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",0.4,True,Apple Silicone Case,False
261,2509,453996,2025-01-13 18:48:24.421222,socks,Desktop,Category Page,False,[],1.51,False,,False
262,6330,393275,2025-01-23 15:57:07.421222,laptop,Tablet,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",0.39,False,,False
263,8780,172031,2025-01-16 22:53:02.421222,gaming chair,Mobile,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.4,True,Razer Iskur,False
264,7209,565183,2025-01-29 04:16:51.421222,external hard drive,Desktop,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",0.42,True,Seagate 2TB,False
265,4577,580870,2025-01-14 02:26:56.421222,coffee mug,Desktop,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",3.0,False,,False
266,6816,625833,2025-01-13 18:40:32.421222,smartphone,Desktop,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",1.68,True,Google Pixel 8,False
267,5018,327640,2025-01-30 07:47:50.421222,mouse,Desktop,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.08,False,,False
268,3124,112301,2025-01-06 04:15:52.421222,coffee mug,Mobile,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.07,True,Travel Mug,False
269,4429,135189,2025-01-10 10:45:42.421222,headphones,Tablet,Product Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",1.96,True,Sennheiser Momentum 4,False
270,4080,524202,2025-01-12 01:49:48.421222,smartphone,Desktop,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.32,True,Samsung Galaxy S24,False
271,4113,69322,2025-01-08 04:54:19.421222,mouse,Mobile,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.43,False,,False
272,3903,391406,2025-01-20 06:38:42.421222,headphones,Mobile,Product Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",2.16,True,Sennheiser Momentum 4,False
273,1851,227203,2025-01-11 21:52:32.421222,gaming chair,Mobile,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.93,True,Secretlab Titan,True
274,5181,692733,2025-02-02 08:34:12.421222,shoes,Desktop,Category Page,False,[],3.46,False,,False
275,1858,961549,2025-02-03 00:06:35.421222,gaming chair,Tablet,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.6,False,,False
276,6213,280885,2025-01-29 18:47:29.421222,smartphone,Desktop,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",1.27,True,Samsung Galaxy S24,False
277,6627,353209,2025-01-15 18:29:37.421222,gaming chair,Tablet,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.58,True,Secretlab Titan,False
278,8027,551644,2025-01-06 02:04:22.421222,gaming chair,Tablet,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.34,False,,False
279,5772,197186,2025-01-21 19:22:37.421222,phone case,Desktop,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.46,True,Apple Silicone Case,True
280,6920,490617,2025-01-21 14:50:23.421222,socks,Desktop,Homepage,False,[],0.66,False,,False
281,4198,610503,2025-01-21 11:29:59.421222,smartphone,Mobile,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.14,False,,False
282,7471,478508,2025-01-14 00:28:23.421222,external hard drive,Mobile,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",3.11,False,,False
283,8496,235115,2025-01-25 20:11:01.421222,headphones,Desktop,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",0.75,True,Sony WH-1000XM5,False
284,6737,86039,2025-01-10 05:08:15.421222,mouse,Mobile,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.0,True,Logitech MX Master 3,False
285,5987,301820,2025-02-01 05:41:40.421222,shoes,Tablet,Homepage,False,[],1.83,False,,False
286,9218,950417,2025-02-02 23:39:18.421222,headphones,Mobile,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",2.77,True,Sennheiser Momentum 4,False
287,6617,568943,2025-01-16 17:34:42.421222,phone case,Tablet,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.09,False,,False
288,4336,467404,2025-01-07 21:37:37.421222,gaming chair,Tablet,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",3.34,True,DXRacer,False
289,9838,334822,2025-01-25 02:26:32.421222,gaming chair,Mobile,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.72,True,Secretlab Titan,True
290,7936,769727,2025-01-16 21:06:16.421222,laptop,Desktop,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.08,True,HP Spectre x360,False
291,5823,922094,2025-01-16 18:42:26.421222,coffee mug,Tablet,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.33,False,,False
292,4095,458140,2025-01-31 08:15:57.421222,smartphone,Tablet,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",0.58,True,iPhone 15,False
293,6484,257110,2025-01-22 23:09:43.421222,water bottle,Mobile,Homepage,False,[],0.62,False,,False
294,2019,973407,2025-01-24 14:54:54.421222,laptop,Tablet,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.27,True,HP Spectre x360,False
295,4895,733177,2025-01-07 05:11:45.421222,smartphone,Desktop,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",1.4,False,,False
296,8182,565075,2025-02-02 15:00:37.421222,coffee mug,Tablet,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.75,False,,False
297,9919,621687,2025-01-07 00:26:19.421222,gaming chair,Mobile,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.96,True,Razer Iskur,True
298,4788,184851,2025-01-17 02:00:11.421222,water bottle,Tablet,Category Page,False,[],2.85,False,,False
299,9478,131311,2025-01-17 12:11:58.421222,dresses,Desktop,Category Page,False,[],2.96,False,,False
300,7531,226249,2025-01-15 00:41:11.421222,wireless earbuds,Desktop,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",3.19,True,AirPods Pro,True
301,4944,383789,2025-01-18 09:27:51.421222,external hard drive,Desktop,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.92,True,WD My Passport,False
302,4462,682722,2025-01-28 10:01:14.421222,shoes,Mobile,Homepage,False,[],0.22,False,,False
303,5513,325921,2025-01-17 18:42:36.421222,laptop,Desktop,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.01,True,HP Spectre x360,False
304,5766,862865,2025-01-29 23:51:02.421222,dresses,Tablet,Homepage,False,[],1.86,False,,False
305,7971,946679,2025-01-29 19:19:42.421222,shoes,Tablet,Category Page,False,[],3.08,False,,False
306,8765,301168,2025-02-04 04:16:51.421222,external hard drive,Mobile,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.42,True,Seagate 2TB,False
307,1797,156321,2025-01-11 22:48:13.421222,shoes,Mobile,Homepage,False,[],3.27,False,,False
308,9127,341717,2025-01-27 12:56:03.421222,phone case,Mobile,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.34,True,Apple Silicone Case,False
309,7783,260616,2025-01-25 01:47:58.421222,phone case,Desktop,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.54,False,,False
